Listing_id,Host_id,ID_ciudad,Precio
29187691,218096994,5,1500
29187789,68961525,5,839
29187825,40499424,8,350
29188646,219561019,5,699
29189611,62194626,5,3572
29190877,1422607,8,820
29194186,184901327,5,840
29203814,78947953,8,56
29208425,154201850,8,140
29210684,220090129,5,300
29213001,64324954,8,260
29213547,44126254,8,400
29215926,219744884,5,400
29216029,102782361,5,400
29217240,14761381,8,200
29217617,220137622,5,580
29217982,220140387,5,600
29219909,114584959,5,200
29232913,28393440,8,497
29233075,7116734,5,250
29233665,159960183,5,1380
29234076,68183955,5,320
29234665,50596362,5,1124
29236389,23141017,5,220
29236525,195628966,5,380
29237800,209946961,5,4847
29238153,30721359,8,796
29238497,171037813,5,1673
29239595,91654021,8,899
29240612,32234917,5,400
29241744,36637170,5,327
29241935,109500943,5,1950
29248203,212665255,8,129
29251268,45257646,8,300
29255922,67516971,5,620
29256510,131352164,5,330
29257016,57812400,5,890
29258852,210139395,5,1953
29259074,215570580,8,450
29275091,65977281,5,210
29275515,181652382,5,545
29275567,48873439,5,763
29275927,108487234,8,80
29277258,215570580,8,450
29278672,62868510,5,1400
29282112,18120480,5,2000
29282232,187547368,5,364
29282410,220613488,5,600
29283747,13392098,8,173
29286451,10111118,8,200
29286842,73632428,5,349
29287006,198078417,5,234
29288748,10111118,8,1000
29297091,87322922,8,1100
29297844,91056611,8,360
29301941,212665255,8,85
29302025,2345756,8,263
29302110,212665255,8,85
29302419,13309412,8,60
29302500,212665255,8,85
29303956,208479821,8,1000
29305343,220757390,8,500
29306595,95946802,5,5782
29307309,220776283,5,2750
29307997,220264224,5,187
29308452,220785612,5,1899
29309841,220799117,5,410
29310417,220529826,8,110
29310558,36166922,5,2965
29310830,124321147,5,788
29311275,105850819,5,290
29311759,90630825,5,595
29311870,3306623,5,1800
29312099,217805722,5,714
29312260,174527154,8,200
29312470,132882454,5,381
29312543,113866582,8,600
29313299,10764020,5,3097
29313469,187890600,5,361
29313822,18566416,5,450
29316513,186163775,5,1494
29316658,216935051,8,140
29326845,148530459,8,500
29327175,52023202,5,929
29327197,52023202,5,929
29327222,52023202,5,929
29328958,88726370,8,115
29329086,213006754,5,700
29329917,185549749,8,60
29330866,220958128,5,1200
29333028,220958128,5,2700
29333289,220958128,5,1700
29333353,209817229,5,270
29333380,220979508,5,1243
29333973,117275767,8,199
29334315,142644556,5,900
29334663,220990279,5,900
29334817,46682221,5,5162
29336046,105443099,8,189
29336521,172241388,8,105
29336902,221012445,5,210
29337710,3535933,8,300
29337884,30794501,5,413
29338328,218466937,5,1800
29338551,149823708,8,97
29338646,218466937,5,1800
29339426,103534618,5,450
29339498,54298028,5,1500
29339852,218466937,5,1900
29340205,221044476,5,280
29340459,123335218,5,10219
29340517,46232783,5,700
29340651,221048058,5,500
29340838,218466937,5,1899
29341012,218466937,5,1600
29343238,120936588,8,150
29343373,117703068,5,300
29343516,91724180,5,599
29346915,219765124,5,327
29350906,5052093,8,210
29351491,13948378,8,50
29355402,91654021,8,699
29356758,217843854,5,210
29358576,218466937,5,1900
29358840,217805722,5,714
29359082,218466937,5,1900
29359218,221183778,5,351
29359468,218466937,5,1400
29359643,218466937,5,1900
29360506,102084443,5,625
29360536,218466937,5,1900
29360788,218466937,5,1900
29361009,45941144,8,400
29363607,24457242,5,1750
29363624,218466937,5,1800
29363734,25067261,8,319
29363781,218466937,5,1900
29363923,218466937,5,1900
29363926,98012208,8,188
29364010,218466937,5,1463
29364114,218466937,5,1800
29364305,25067261,8,426
29365427,127436518,5,348
29367675,146149605,5,564
29369094,13008014,5,300
29369122,23861431,5,964
29370843,13272749,8,357
29387499,218459455,5,650
29387657,174357471,8,57
29388984,221399351,8,300
29389439,36166922,5,2935
29390652,103689211,5,450
29393628,217983379,5,750
29396093,118100371,5,4508
29398462,129656958,5,2023
29399013,221478207,5,200
29399365,203848306,5,5575
29412474,28590888,5,900
29412699,164189886,5,250
29413580,24859801,8,431
29414727,41313259,8,117
29415190,48717020,5,475
29416183,33815069,8,164
29417593,240289,8,1029
29418477,136472074,8,1600
29418504,221597210,8,1199
29418712,186363598,5,360
29419019,57671630,8,439
29419344,132894984,5,550
29420276,221619202,8,240
29422609,194207131,5,800
29425652,91107065,5,392
29431449,115138742,8,4124
29431681,11162396,8,200
29431972,167472593,8,152
29434467,21152317,5,1434
29434625,44868085,8,500
29434753,11784613,8,383
29438238,64275672,8,146
29438607,96744925,8,544
29439004,37135002,5,1342
29441291,167472593,8,115
29442026,167472593,8,479
29451489,167472593,8,180
29452902,26531075,5,300
29453169,221852370,5,1200
29455155,171691674,8,184
29458512,167030060,5,349
29459743,167472593,8,415
29463460,44868085,8,400
29463898,219665582,8,256
29463998,217805722,5,714
29464030,116412289,8,470
29466716,125562710,8,178
29475545,137600616,5,400
29475987,15359500,5,443
29480603,71526253,8,929
29483017,217805722,5,6143
29483699,10090649,8,135
29484018,11398067,8,119
29484750,222064850,5,300
29484824,88538129,8,579
29485498,172147025,5,799
29486396,83786132,8,555
29486677,222080099,8,400
29488630,181373961,5,800
29488843,85618928,5,392
29488883,222095987,5,2020
29489651,222101185,8,199
29489993,199737514,8,500
29490948,222111430,8,314
29491402,220613488,5,400
29494332,222133855,5,300
29494795,77813380,8,300
29495527,50382682,5,450
29495726,2099653,5,390
29510377,2513825,8,129
29510388,184821950,5,210
29512201,12797693,8,466
29512903,123593671,5,650
29514322,222256839,5,450
29514828,218466937,5,3000
29515907,220613488,5,400
29516202,94011007,5,2957
29517200,20138816,5,450
29518977,49375047,8,2000
29519192,11269676,5,1332
29519405,152070116,5,380
29519867,10229962,5,4543
29521079,222304523,5,225
29521922,101096625,5,1000
29522514,134946923,5,2044
29522805,48663521,5,1000
29534559,215380324,5,1201
29534851,215380324,5,1201
29534966,267983259,5,856
29537518,222413731,5,600
29538726,222421287,5,650
29539604,33815069,8,190
29539796,11938382,8,5000
29539999,222430719,5,1425
29541115,19469794,5,1500
29542371,50742191,5,583
29542616,50742191,5,475
29542987,181371284,8,438
29544215,136076134,5,464
29544271,222458650,5,560
29545281,5244125,8,180
29545997,74481918,8,97
29546130,4255118,8,1900
29551679,187030428,5,250
29558459,195861449,8,90
29560667,196350315,8,110
29561037,10742619,5,1606
29561038,221404632,5,400
29561200,11551739,8,1990
29562906,95243041,8,180
29563377,222575724,8,150
29564181,30717384,8,350
29564296,46562090,5,305
29565597,215380324,5,1203
29565637,42688226,5,1085
29566386,5683700,5,202
29567404,222605045,5,347
29568816,222613460,8,150
29569555,120966678,8,1250
29569849,219720215,5,1000
29570067,222535930,8,550
29570170,26959477,8,1200
29570464,12174154,8,80
29570564,63904428,5,1800
29573488,9524656,5,903
29574790,36166922,5,1635
29582592,222689766,5,500
29584328,222701752,8,302
29587551,84511411,5,1040
29587897,86797074,5,500
29588547,89136330,8,1000
29588738,12541132,8,140
29591328,26915209,8,107
29592446,37580803,5,500
29593931,116543351,5,700
29594032,41318034,5,1528
29594148,113035612,8,108
29594443,222064850,5,420
29594622,126519455,5,518
29597512,243753,5,1177
29605981,15131800,8,70
29606531,66820962,5,929
29607164,139744801,8,100
29607773,91654021,8,259
29607983,167472593,8,160
29608797,178235093,5,300
29609569,7174720,5,3097
29609781,14836815,5,900
29609972,110207357,5,617
29610487,45032018,8,220
29610691,91654021,8,998
29612695,222904638,5,320
29612745,74033204,5,250
29612964,91654021,8,476
29613759,91654021,8,750
29623611,91654021,8,909
29626714,52877037,5,400
29627260,55981868,5,1655
29629990,66956444,5,700
29630115,176483425,8,450
29630200,7086100,5,454
29630315,222599606,5,1119
29631257,195628966,5,1200
29631949,14653807,8,250
29632095,223051661,5,306
29632596,46858927,5,500
29632843,76214958,5,650
29633311,21272046,5,550
29634517,14481352,8,136
29634593,63307033,5,1074
29635463,218466937,5,1900
29646260,17217002,5,389
29646818,25067261,8,442
29647000,222911982,8,185
29648591,25067261,8,443
29650179,11519254,5,511
29650500,25067261,8,426
29650967,91654021,8,895
29651069,18016899,8,179
29651897,74463624,8,1667
29651948,74463624,8,452
29651962,74463624,8,766
29651979,74463624,8,569
29652001,74463624,8,711
29652014,74463624,8,1528
29653140,222034650,5,985
29654065,156959475,5,300
29654342,159614677,5,4132
29655137,167472593,8,169
29656701,64214835,5,1254
29656816,48594559,5,629
29657096,2408775,5,690
29658019,84588501,5,430
29658168,2398924,8,120
29658935,222455401,5,500
29659008,223237368,8,177
29659977,24932921,8,160
29663148,4478533,5,800
29673541,2513825,8,499
29673642,240289,8,185
29676221,167472593,8,1150
29677826,13580277,8,257
29678554,31942631,8,818
29678734,78166882,8,713
29678856,30600030,5,1100
29679172,45372812,8,230
29679431,30600030,5,476
29679564,39844214,8,350
29679647,30600030,5,550
29679902,30600030,5,450
29680270,221597210,8,120
29680484,13301886,8,280
29680820,223377662,8,69
29680980,2281290,5,413
29681241,4955510,8,90
29681588,89886135,8,1086
29682254,178121253,5,700
29684794,223404663,8,67
29685193,178380793,8,100
29689384,116445904,5,657
29695582,14815921,8,130
29700679,223502516,5,275
29701007,144655227,5,359
29701549,223355453,8,90
29703995,53361285,5,1493
29704521,64059338,8,120
29705768,34853312,5,500
29707978,31878037,5,750
29708293,49642900,5,580
29709150,49207110,8,440
29709757,223533699,8,522
29713528,33868134,8,398
29713919,223590909,8,125
29714469,223594098,5,871
29723624,149338927,5,350
29729191,126159259,8,250
29729305,223658243,8,200
29731454,48510267,5,900
29731948,213951814,5,929
29731950,48510267,5,900
29732326,84588501,5,430
29732904,164733521,5,826
29733855,223566334,8,142
29735517,218459455,5,650
29736029,218459455,5,495
29736116,218459455,5,780
29736822,79658269,5,960
29737660,17654762,5,585
29737766,20391565,5,1635
29738261,91654021,8,184
29738650,13285752,8,235
29738697,224119732,8,95
29739632,71814716,8,60
29740415,86237,5,500
29748176,223783395,8,250
29750858,52241551,8,264
29751978,90005336,8,131
29753171,223831969,8,779
29754660,223847272,5,1143
29755255,4226530,8,130
29756180,4255118,8,4700
29757721,200648717,8,800
29759245,100594258,5,250
29761753,223916110,5,498
29763682,75976451,8,590
29764623,223946419,8,209
29765982,223958010,8,399
29767121,223965193,5,210
29772123,14314998,8,1020
29773328,15900036,8,2660
29774318,44882747,5,250
29774732,184425812,5,1737
29775878,31314269,8,400
29777144,81746177,8,250
29778904,224046077,8,100
29779783,1004821,5,491
29780295,215560158,5,420
29780725,12088865,8,380
29780864,159901524,5,500
29781424,218965974,5,643
29783902,54284269,8,780
29784024,163756287,5,472
29788751,10783448,8,2294
29788997,115229366,8,130
29790478,210041079,8,150
29791240,210041079,8,350
29792261,223582737,8,380
29792967,35647718,5,1549
29793947,64900894,8,469
29795282,224162009,5,500
29796570,14246086,8,600
29796772,224174087,5,210
29798492,224185005,8,254
29799386,224195111,5,540
29799903,4832097,8,110
29800213,118062148,8,160
29800616,164321822,8,150
29801555,224212021,8,500
29801864,25227965,5,275
29802232,224214559,5,599
29802263,50853285,5,400
29802523,16634521,8,300
29805598,168398154,5,999
29806325,9910574,5,780
29807069,220652201,5,235
29815574,91654021,8,529
29818511,26912330,8,159
29819380,87008242,8,93
29822819,73677997,5,819
29822901,224325964,5,935
29823105,224331501,5,199
29823286,224330765,5,578
29823489,224330081,5,900
29824210,224325964,5,941
29825103,14314998,8,1100
29825824,216988147,8,70
29826426,224354562,8,158
29826476,9910574,5,729
29826771,402478,8,185
29827921,183364075,8,100
29828403,10860070,5,350
29828971,194165729,8,550
29829105,42943092,5,427
29829491,181371284,8,326
29830555,65491640,5,890
29830641,123322830,5,799
29831416,46937738,8,380
29831929,143400723,8,1200
29834040,59381117,5,300
29835576,3919211,5,460
29837474,224428932,5,675
29838059,224418378,5,1487
29843195,224260048,8,140
29843220,176197251,8,300
29843859,220224540,8,280
29844798,176093931,5,309
29845479,20881114,8,425
29849005,167472593,8,229
29849738,224496196,5,200
29851129,222413731,5,280
29852029,159614677,5,3260
29853772,14910868,5,857
29853856,224437992,8,240
29853937,11906337,8,700
29854270,158075718,5,657
29854483,8367711,5,2677
29854771,26537632,8,124
29855084,224531014,5,200
29856128,209347893,5,490
29856479,92712305,8,85
29858085,2552052,8,500
29858393,14459773,8,70
29858832,224561220,5,500
29859071,24422234,5,557
29859551,57691342,8,65
29859664,9325173,8,130
29860730,147446548,5,3500
29866724,1500426,8,500
29867381,16782211,8,210
29871551,49360350,8,190
29872978,49504598,5,620
29874680,77599814,8,350
29875029,77599814,8,350
29876151,61179591,5,1200
29876334,120966678,8,295
29876864,198083833,5,3000
29878633,125915054,5,2500
29879826,153968855,5,1600
29880131,66107477,8,280
29880380,36159212,5,620
29880436,149468445,5,1100
29880806,224703919,8,55
29881078,153968855,5,1350
29881852,143547382,5,700
29882404,143547382,5,900
29882621,10546234,8,167
29882742,50187460,8,270
29886123,10764020,5,3201
29886848,189078539,5,251
29894750,77407057,5,3097
29895815,224799115,8,127
29896610,11242871,8,2000
29896638,224806820,8,490
29896734,223248786,8,218
29899552,1506992,5,1536
29899716,15489878,5,1033
29900054,23382111,5,750
29900598,23199677,5,215
29900897,181652382,5,549
29901275,224838250,8,393
29901712,34507666,8,165
29902790,209990391,8,120
29904688,11242871,8,280
29905498,9251805,8,650
29906267,148697278,5,400
29906623,32718754,5,818
29906646,62304674,5,900
29906767,70696964,5,654
29906976,54730499,8,340
29907291,224883179,8,380
29908151,34947059,8,138
29909266,224420805,5,670
29909282,167472593,8,236
29909483,15900036,8,2574
29909604,3919211,5,413
29914643,224928694,8,100
29915859,218030475,8,90
29919800,206540191,5,220
29920051,203997691,8,200
29920282,182013965,5,347
29920937,13580277,8,686
29921160,87922246,8,54
29921643,161250599,8,443
29922240,176043664,5,200
29922244,224979373,5,1858
29922565,13580277,8,913
29923551,158595284,5,569
29923956,224990937,8,280
29924008,224991573,8,362
29925135,1616412,5,1280
29926721,57670468,8,120
29927509,221242009,8,93
29928481,220105328,5,1300
29929350,216828027,5,1850
29929931,159653700,5,340
29934440,225065383,8,60
29937078,211230928,8,109
29937322,55981868,5,1864
29937777,44868085,8,200
29937902,55981868,5,1972
29938751,44868085,8,240
29939138,211230928,8,99
29940479,1768462,5,450
29940770,36166922,5,1652
29941628,182199967,5,315
29943233,58770456,5,410
29943690,163636791,8,250
29944254,3929617,8,180
29945609,37051866,5,679
29947600,225161753,8,179
29947851,85505118,5,2500
29955339,85897939,8,191
29955404,225124334,5,304
29958911,92495574,8,85
29959101,164992933,5,330
29959223,57996324,8,250
29959761,67251214,5,245
29960081,225254136,5,286
29962572,19473869,8,10000
29962736,97182885,5,839
29962768,102689031,8,164
29962936,125562710,8,112
29963311,125562710,8,139
29963348,16254265,8,280
29964223,62645124,8,429
29966232,61528330,5,5895
29968484,192778392,5,381
29968583,166241625,5,650
29971323,225338624,5,535
29974101,43956498,8,200
29975605,13949537,8,514
29978089,115027365,5,210
29982094,225403146,5,319
29982402,225406370,5,350
29982624,225407933,8,141
29982716,223864717,8,220
29983771,218943127,8,190
29983922,206962857,5,900
29984286,178363891,5,450
29984680,66452600,8,400
29984871,33072032,5,350
29985844,175514639,8,100
29986035,175514639,8,70
29986268,175514639,8,70
29987132,175135834,5,370
29987158,9351901,8,237
29987747,76847164,8,120
29987781,223582737,8,100
29989174,141409885,5,450
29989300,225453412,5,1000
29990517,108366188,8,150
29990539,118579588,5,560
29990568,225445582,5,12000
29990757,225462267,8,191
29991408,50670750,5,600
29991415,20636595,5,1299
29991443,103063065,5,867
29992816,34949558,5,280
29993117,220958128,5,1500
29993622,10429159,5,500
29993988,225485006,5,700
29995427,2415244,8,250
30000639,9351901,8,167
30002641,476162,8,192
30005604,1286555,8,104
30006090,1422607,8,400
30007158,96238999,8,60
30007919,50209902,5,480
30009282,202890617,5,1900
30009560,50270482,8,207
30011074,192941469,5,365
30011295,179800202,5,597
30011613,11600570,8,300
30011976,218921905,8,221
30012184,2043327,5,1446
30013012,50270482,8,207
30013233,225600879,5,260
30013470,50270482,8,351
30014961,146380663,5,295
30016146,201645758,5,520
30017105,43113583,5,2029
30017356,225614881,8,200
30017508,51533087,5,2614
30017576,39166868,5,300
30018573,24932191,8,215
30019301,49553533,8,895
30020962,166658066,5,225
30020970,166658066,5,224
30021219,27609493,5,2457
30021495,168932142,5,950
30021781,221404632,5,400
30022053,118928081,5,250
30022092,166997521,5,300
30022560,225656072,5,230
30022697,109059481,5,347
30029572,225698910,8,200
30032853,32165927,5,1301
30032945,225718111,8,600
30034160,5615480,8,257
30034879,2544191,5,2000
30035239,64972525,8,357
30035291,90268480,8,197
30035630,225091443,5,300
30035826,4195048,8,210
30036962,215035216,5,1100
30037231,95785079,8,393
30038933,224979373,5,756
30039182,218459455,5,395
30039524,18896247,8,229
30039868,207171317,5,28779
30041852,221563361,5,280
30041868,225755837,5,300
30042037,164321822,8,250
30042798,225780667,5,700
30043171,65419540,5,2500
30043283,72299629,5,1065
30043309,207171317,5,60298
30044126,167738537,5,400
30044592,128600221,5,400
30045365,167738537,5,199
30046003,157991527,5,411
30047871,225823200,5,250
30049209,168427370,5,1000
30050018,96553042,5,900
30051139,225841730,5,1000
30057450,49386197,8,514
30058402,3919211,5,502
30059456,223228199,5,300
30060977,44873503,5,400
30062629,74463624,8,316
30063143,186514811,8,600
30063299,126106513,5,683
30064082,32052227,5,1033
30064540,224318497,5,392
30064817,225910745,5,1470
30065362,66820962,5,1033
30067041,66039372,8,552
30067439,149338927,5,300
30068263,114558351,5,300
30068312,203049259,8,1089
30068607,225961936,8,133
30069456,225963538,5,1147
30071188,225980723,5,410
30071374,172547163,5,290
30072775,221175962,5,250
30074217,224330765,5,570
30081223,11834971,8,639
30084110,63421983,8,1900
30084623,226058185,8,90
30085655,91654021,8,589
30086839,226074753,5,1018
30089311,230292,5,2500
30089549,165461168,5,450
30090129,161548649,8,650
30090774,212108995,8,483
30092550,218507962,5,270
30092899,162294832,8,170
30094770,114464145,5,911
30095688,225588447,5,2000
30100477,50420079,8,193
30101275,226173411,8,80
30102583,226184901,8,510
30103125,226188281,8,80
30103518,91654021,8,690
30105320,142708894,8,200
30106971,223052131,5,10000
30107579,193270591,8,950
30108837,120936588,8,180
30109817,1140427,5,1127
30110931,226253020,5,480
30111487,10764020,5,3304
30112489,226264324,8,300
30112901,225910745,5,1400
30119644,226316917,8,240
30120486,226215025,8,137
30122387,23590956,5,1531
30123975,10437920,8,90
30124813,226356404,5,500
30125180,164992933,5,330
30125426,81350582,5,700
30125758,111430245,8,400
30125884,9226189,8,199
30128488,216876450,8,3500
30128642,82563858,8,185
30128703,226389249,8,90
30129170,47844792,8,250
30129173,225934240,5,797
30130044,9709497,8,1500
30130373,63820471,8,500
30130679,106186128,5,677
30131169,42733025,8,239
30131285,111819535,8,397
30131793,226413810,5,1300
30142910,78708783,8,171
30143387,181806934,5,500
30143432,78708783,8,183
30144569,83316902,8,199
30145165,44442044,5,590
30148929,22207571,5,638
30150134,16636920,8,324
30150286,226316917,8,50
30150513,226530750,5,654
30151084,86330364,5,496
30151972,79347213,8,50
30152230,226542016,5,1999
30152446,79303924,5,715
30152794,226546004,8,79
30153469,226389249,8,90
30154582,8752263,8,80
30154786,57288405,8,100
30155389,226562322,8,350
30155755,226566038,5,850
30155963,33567293,8,100
30156624,181652382,5,280
30156713,9557015,5,1700
30157869,226579919,5,450
30163432,86927304,8,243
30163796,49039924,5,920
30166387,220726872,8,581
30167675,226639188,8,400
30170502,24690392,5,200
30170831,101575432,5,621
30171277,175233187,8,130
30171524,73758880,8,300
30171571,1795374,5,558
30171684,226647528,8,580
30172377,80241708,8,329
30172642,5414159,5,1838
30173213,38872670,5,300
30173737,22953806,8,568
30174343,2676408,8,800
30174917,138972560,5,1277
30177840,51949485,5,890
30180885,152345197,5,380
30180920,101508636,5,4336
30181534,44729495,8,156
30181966,169458469,8,113
30181990,226721828,5,280
30182015,104293933,5,257
30182275,70841620,5,205
30183215,93666104,8,495
30184071,226749999,5,9000
30186392,38983541,8,450
30187877,115115532,5,290
30192523,226797210,5,2800
30194808,51671609,5,599
30194974,202162382,8,900
30195861,83522642,5,1450
30197200,225246569,5,690
30199219,226835886,5,3087
30200701,226844496,8,1100
30202937,20517719,5,900
30203014,226860841,8,200
30204094,226867979,8,350
30204145,83316902,8,180
30204556,9449475,8,500
30204587,204600483,5,300
30204710,83316902,8,950
30205071,226872366,8,50
30205688,145015611,5,400
30207849,124157564,5,1000
30208487,278194828,5,571
30208845,101508636,5,4256
30208864,101508636,5,4171
30209483,219159778,8,348
30216671,12574037,8,800
30217801,191994941,5,445
30218243,226951802,5,359
30225454,153721,8,1300
30227724,63375190,8,133
30227817,227005551,8,399
30228484,109986348,8,300
30229115,3919211,5,520
30229147,227018466,8,220
30230086,24168140,5,1838
30232832,227046658,5,220
30233210,114400766,5,429
30233639,75086118,8,90
30234775,27449159,5,996
30235021,55025231,8,319
30235251,227002676,5,4047
30240611,226722874,8,200
30242149,227106798,8,650
30243356,226872366,8,50
30243559,226872366,8,50
30243684,226872366,8,50
30243763,226872366,8,84
30244312,226711167,8,404
30244838,227126274,8,200
30245619,227132222,5,732
30246189,24087961,5,550
30246506,227137790,8,250
30246752,38950930,8,571
30247645,227144343,5,3036
30249163,227155922,5,250
30250059,105571030,8,391
30250293,50800875,8,151
30250909,46981156,5,750
30251850,173089758,5,582
30253088,208529350,5,2543
30253095,28814855,5,1226
30253257,120954109,5,315
30254534,227198776,5,210
30255904,214327907,5,2200
30256494,109514421,8,1200
30256707,68591071,5,1500
30257442,156535908,5,597
30257679,156632464,5,2051
30260899,227170846,8,80
30261624,34602073,8,217
30263730,227290272,8,90
30264339,187717660,5,1425
30264358,22018092,8,129
30264705,28463256,8,138
30265388,47881778,8,50
30265403,99493029,8,292
30267039,11739,8,200
30267730,15218986,8,4000
30268076,50236844,8,38
30268147,1422607,8,1643
30268408,9449475,8,150
30268659,9449475,8,160
30268696,725084,8,120
30268949,9449475,8,120
30269685,56460981,5,590
30269801,114558351,5,300
30269829,178380793,8,90
30270078,15359500,5,659
30270240,220255859,8,170
30270410,144961924,8,500
30270854,62329420,8,125
30271083,227290272,8,150
30271441,227353861,5,440
30271498,11107884,8,180
30271627,66039372,8,972
30271710,66039372,8,2070
30271931,66039372,8,1188
30272056,66039372,8,1242
30272161,181923964,5,222
30273581,66039372,8,1242
30273647,66039372,8,2070
30274907,187704585,5,497
30274982,970609,5,2478
30281738,227429034,8,180
30282615,213349786,5,420
30284642,66039372,8,1242
30286727,227467278,8,477
30289082,459544,8,514
30289350,64092,5,1342
30289360,212104868,5,996
30289746,196451816,5,588
30290627,212104868,5,650
30292061,189379238,8,50
30292441,186697385,8,250
30292797,188872104,5,600
30293744,4357025,8,590
30293831,6415281,5,1239
30294594,47500475,8,800
30295562,227541734,8,200
30305593,85167314,8,800
30305773,53423196,8,90
30305938,1138839,8,92
30307758,205698527,5,204
30307821,652627,8,110
30309111,7835364,8,605
30309418,5755202,5,1932
30310767,725084,8,100
30313095,39719776,8,394
30314139,158933362,8,65
30314303,155905588,8,800
30314581,58861464,8,290
30314762,158933362,8,60
30315284,44882747,5,500
30316066,213384941,5,325
30316811,227674329,8,1300
30317446,12354114,8,250
30317667,47279730,8,1000
30318725,214684936,8,550
30319512,227689802,5,950
30319700,5199068,8,88
30319934,52000817,5,2870
30319944,47281288,8,250
30320469,3919211,5,578
30320875,3919211,5,496
30321680,227893353,8,400
30322024,227705505,5,250
30322631,108602994,5,250
30322756,85312727,5,1890
30323638,6000862,8,260
30324028,128011770,5,850
30324168,67077806,5,1962
30324835,99155998,5,810
30324991,41543548,8,170
30325277,139156115,5,1111
30333542,158933362,8,54
30334435,83316902,8,88
30335417,40642122,8,214
30336292,227792665,8,224
30337494,176278920,8,300
30338219,235496,8,690
30338437,49505532,5,391
30340681,95026236,8,800
30341250,227680859,5,2850
30341426,3269734,8,120
30341543,55288540,8,1000
30341652,227726813,5,230
30341667,4350101,8,400
30342542,227833793,8,230
30343505,227726813,5,230
30343743,68759087,8,2630
30344486,227828415,5,379
30344532,57288405,8,89
30344556,147680463,5,1450
30344726,12963918,8,220
30345007,227848264,8,120
30345929,227850132,5,276
30346726,56037189,8,155
30347725,227867447,8,350
30349302,227876894,8,1400
30349415,52264626,5,450
30349680,227877729,8,879
30350604,227889902,8,119
30351028,214125018,5,399
30353058,48259354,5,1384
30353232,7883325,8,80
30353303,171894446,5,411
30353580,104400812,5,1356
30353995,227015178,8,350
30354048,9988682,5,13600
30354416,224418378,5,1581
30355386,227930351,5,673
30355571,224418378,5,1186
30355881,144843808,8,183
30363747,144294414,8,204
30365042,101919386,8,186
30368829,227339966,5,300
30369940,16178323,8,850
30370174,91654021,8,243
30371553,218296340,5,3475
30372795,228032430,8,300
30373363,187881878,8,3000
30375457,127196734,5,850
30376285,44020245,8,250
30376994,160861999,5,50000
30378397,228133279,5,260
30383025,76845995,8,120
30386730,207819843,8,450
30387679,32540509,8,265
30388286,228191088,8,700
30390854,1134264,8,120
30391398,185549749,8,240
30391733,34454622,5,2200
30392185,227606264,8,163
30392467,161883838,5,700
30392573,13121589,8,200
30392586,227606264,8,250
30393815,15219834,5,613
30395479,228237182,8,500
30395618,227490392,8,370
30396689,225750261,8,183
30397221,228250101,5,930
30399767,42837245,5,429
30399839,228266377,8,1500
30400017,222904638,5,320
30401237,85226254,5,1300
30401478,56376555,5,680
30401693,203363712,8,229
30402355,228284974,5,207
30402358,141866453,8,450
30402581,207658931,5,309
30403024,227676067,8,250
30403119,28628593,5,240
30403510,28628593,5,260
30403727,171319138,8,350
30405048,26085193,5,620
30413724,25067261,8,2000
30414092,53272722,8,183
30415279,28628593,5,240
30415722,28628593,5,250
30416066,30216379,8,203
30417311,228277241,8,145
30418880,410029,8,520
30419304,3115595,5,464
30420216,25644407,8,486
30420403,17244708,8,399
30421425,29126745,8,241
30424677,85167314,8,800
30424990,43542050,5,785
30425532,181969388,5,1500
30425577,3442596,5,350
30426124,128993582,5,1550
30426247,75086118,8,150
30426467,91654021,8,355
30426487,10607843,8,183
30426799,4912655,8,1077
30428978,2073699,8,149
30436884,3712638,8,209
30437375,7307520,5,250
30437834,24427187,5,1200
30439050,17244708,8,150
30439429,44755739,5,420
30440660,147657297,8,150
30443458,201418761,8,100
30443503,228574682,5,685
30443817,127384990,8,173
30444512,68600588,8,417
30444607,228581292,8,250
30446277,24987891,5,799
30446592,9449475,8,150
30447182,9449475,8,187
30447261,228557201,5,246
30448563,24987891,5,799
30450869,144205907,5,350
30451905,213600139,5,1000
30452635,213600139,5,850
30456750,81876389,8,589
30457084,7188810,8,150
30458536,73194914,5,566
30458578,228679065,8,800
30459080,79391064,8,900
30464097,167603784,8,357
30465433,228726530,8,500
30466366,228726530,8,3379
30466630,161883838,5,270
30466763,6660505,8,1450
30468817,165774382,8,150
30468894,201418761,8,250
30469321,225098514,8,800
30469698,14039480,8,440
30469824,11107884,8,220
30469885,228762164,5,312
30470125,9633485,8,1300
30470300,171123151,8,60
30470452,12581631,5,300
30475913,224502186,8,600
30476658,22063260,8,450
30477255,228781372,5,370
30478274,202150877,5,350
30479041,206104309,5,450
30487615,72311432,8,166
30487648,55691734,5,450
30492222,102643300,5,870
30492973,1381764,8,483
30493371,24754962,8,190
30493697,31576052,5,550
30494151,161247760,8,960
30494247,7835364,8,484
30494322,103805176,8,290
30495252,44880525,8,700
30495941,228871913,8,190
30496078,9988682,5,1500
30497094,172232668,8,254
30497258,66689556,8,350
30497590,228885756,8,300
30497682,228881843,8,63
30497895,60528054,8,250
30498058,228887177,8,310
30498515,72504446,8,361
30499728,64741619,8,3500
30500322,228873154,8,264
30500480,6986777,8,200
30500501,228903812,8,280
30502604,165528303,5,812
30502975,228780968,5,820
30503670,34538766,8,600
30503969,4376064,8,528
30505563,27994357,8,580
30506231,101363690,5,688
30506782,165984054,8,850
